code_commune;annee;prix_m2;surface_reelle_bati;nb_ventes
1148;2025;1915.7607239503793;85.16666666666667;28
1149;2025;3128.0496994127543;100.4;44
1150;2025;2254.0;100.0;37
1151;2025;4142.697704081633;81.0;30
1152;2025;2159.3276706458523;91.66666666666667;22
1153;2025;7824.833848125756;129.61111111111111;50
1155;2025;2248.1146304675717;102.33333333333333;8
1156;2025;3206.858418516008;149.25;9
1157;2025;2882.272944885949;176.66666666666666;63
1158;2025;4940.561866325652;88.85714285714286;23
1159;2025;1729.324148362599;326.82142857142856;130
1160;2025;5061.7883366485985;72.52127659574468;301
1162;2025;1232.876712328767;73.0;2
1163;2025;1762.7446428376643;123.47058823529412;46
1165;2025;2666.1559389116073;107.42857142857143;13
1166;2025;2909.8935811741953;135.4375;39
1167;2025;2096.666666666667;100.8;10
1170;2025;2394.0476190476193;102.5;6
1171;2025;1946.9840189554345;102.33333333333333;8
1173;2025;10868.37248457552;69.40601503759399;356
1174;2025;;;59
1175;2025;2150.0;100.0;5
1179;2025;2422.209528615698;112.0;29
1180;2025;3347.2872776700324;114.0;33
1181;2025;6979.1935483870975;89.66666666666667;15
1183;2025;2508.65381987658;146.7;17
1184;2025;1647.7647970395967;89.22222222222223;62
1185;2025;1986.3465463753366;108.27272727272727;119
1187;2025;2345.372624646083;179.71428571428572;57
1188;2025;3308.25875155772;93.0;14
1189;2025;2517.1319102353586;88.4;22
1190;2025;;;4
1191;2025;;;3
1192;2025;1725.2630386764058;119.55555555555556;31
1193;2025;;;36
1194;2025;3085.165060719242;94.46153846153847;57
1195;2025;2493.505116785268;120.8;52
1196;2025;3324.695697023283;97.5;33
1197;2025;;;14
1198;2025;2115.0;200.0;8
1199;2025;2184.0954458169804;83.92857142857143;68
1200;2025;1031.3990461049284;62.5;5
1202;2025;2986.749529111631;148.62;146
1203;2025;2406.3199844208593;135.0;14
1204;2025;2146.9397249291133;111.75;16
1206;2025;;;6
1208;2025;2570.4828660436137;113.5;7
1209;2025;3887.6509809693675;67.25;40
1210;2025;1858.9805012772229;550.6;34
1211;2025;1644.8548388982113;108.2;19
1212;2025;1512.5321473102333;315.7142857142857;27
1213;2025;2576.9671144129347;109.375;21
1214;2025;1583.1521739130435;142.0;10
1215;2025;3459.677419354839;71.5;17
1216;2025;2647.945932104185;123.0;26
1224;2025;2592.3914633360187;92.75;39
1225;2025;558.4642408376964;191.0;4
1227;2025;3270.840522199218;124.5;21
1228;2025;1603.7735849056603;106.0;3
1229;2025;1753.6608870967743;124.0;5
1230;2025;;;3
1231;2025;1529.3875719327527;538.625;73
1232;2025;1853.9769876134455;434.29411764705884;78
1233;2025;1159.4202898550725;138.0;5
1235;2025;2243.8677153428466;92.66666666666667;23
1236;2025;1571.018897879004;110.22222222222223;54
1237;2025;2193.7954429771908;83.6;26
1238;2025;3279.26735007952;90.4;39
1239;2025;2348.157752028116;100.4;25
1240;2025;1766.5030005455537;87.33333333333333;20
1241;2025;2188.018689438717;56.6;15
1243;2025;2736.3137896825397;129.5;19
1244;2025;6872.015630021645;79.95;138
1245;2025;2372.1637966919616;122.0;36
1246;2025;1994.700030564912;114.4;40
1247;2025;3138.5499507794757;59.09090909090909;25
1248;2025;3923.658557625949;96.75;20
1249;2025;4203.951839141658;87.12765957446808;170
1250;2025;2880.5945292835213;112.375;59
1252;2025;2749.0818604651163;96.2;18
1254;2025;2579.7356943607138;336.75;42
1255;2025;2978.723404255319;94.0;2
1257;2025;1444.2294804087908;114.5;9
1258;2025;2165.3332496171656;135.875;49
1259;2025;;;6
1260;2025;1860.4968152866243;157.0;4
1261;2025;3818.181818181818;110.0;4
1262;2025;5384.002480535152;73.88461538461539;134
1263;2025;2656.1603050784875;85.08333333333333;53
1264;2025;2514.4720401092295;95.0;55
1265;2025;1962.4286127416353;168.66666666666666;50
1266;2025;1856.8399718366725;130.5;49
1267;2025;1912.910052910053;98.33333333333333;13
1268;2025;2346.376811594203;94.66666666666667;10
